"ID","sp.armonizado","Grado","Grado_max","Grado_relativo","Z_Grado"
"M_005","Osmia pusilla",1,37,0.027027027027027,-0.480221763033262
"M_005","Osmia rohweri",1,37,0.027027027027027,-0.480221763033262
"M_005","Osmia sp1 M PL 005",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Osmia wardiana",1,37,0.027027027027027,-0.480221763033262
"M_005","Oxybelus sp1 M PL 005",1,37,0.027027027027027,-0.480221763033262
"M_005","Panurginus cressoniellus",5,37,0.135135135135135,0.334969501375053
"M_005","Panurginus sp1 M PL 005",5,37,0.135135135135135,0.334969501375053
"M_005","Panzeria radicum",2,37,0.0540540540540541,-0.276423946931183
"M_005","Papilio rutulus",1,37,0.027027027027027,-0.480221763033262
"M_005","Paragus bicolor",1,37,0.027027027027027,-0.480221763033262
"M_005","Parnassius clodius",2,37,0.0540540540540541,-0.276423946931183
"M_005","Parnassius smintheus",6,37,0.162162162162162,0.538767317477132
"M_005","Peleteria robusta",1,37,0.027027027027027,-0.480221763033262
"M_005","Phorbia fusciceps",1,37,0.027027027027027,-0.480221763033262
"M_005","Phormia camillus",2,37,0.0540540540540541,-0.276423946931183
"M_005","Phormia regina",2,37,0.0540540540540541,-0.276423946931183
"M_005","Pieris protodice",1,37,0.027027027027027,-0.480221763033262
"M_005","Pieris sisymbri",1,37,0.027027027027027,-0.480221763033262
"M_005","Pipiza sp1 M PL 005",1,37,0.027027027027027,-0.480221763033262
"M_005","Pipiza vanduzeei",1,37,0.027027027027027,-0.480221763033262
"M_005","Pompiloides sp1 M PL 005",2,37,0.0540540540540541,-0.276423946931183
"M_005","Prosopis basalis",7,37,0.189189189189189,0.742565133579211
"M_005","Prosopis coloradensis",1,37,0.027027027027027,-0.480221763033262
"M_005","Prosopis cressoni",1,37,0.027027027027027,-0.480221763033262
"M_005","Prosopis elliptica",13,37,0.351351351351351,1.96535203019168
"M_005","Prosopis episcopalis",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Prosopis sp1 M PL 005",1,37,0.027027027027027,-0.480221763033262
"M_005","Prosopis tridentula",1,37,0.027027027027027,-0.480221763033262
"M_005","Prosopis varifrons",11,37,0.297297297297297,1.55775639798753
"M_005","Prosopis wootoni",4,37,0.108108108108108,0.131171685272974
"M_005","Protoparce quinquemaculatus",1,37,0.027027027027027,-0.480221763033262
"M_005","Protothyreopus dilectus",1,37,0.027027027027027,-0.480221763033262
"M_005","Psammophila violacepennis",1,37,0.027027027027027,-0.480221763033262
"M_005","Pseudomasaris vespoides",11,37,0.297297297297297,1.55775639798753
"M_005","Pseudomelecta californica miranda",1,37,0.027027027027027,-0.480221763033262
"M_005","Psithyrus ashtoni",1,37,0.027027027027027,-0.480221763033262
"M_005","Psithyrus consultus",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Psithyrus fernaldae",1,37,0.027027027027027,-0.480221763033262
"M_005","Psithyrus insularis",6,37,0.162162162162162,0.538767317477132
"M_005","Ptilodexia harpasa",1,37,0.027027027027027,-0.480221763033262
"M_005","Pyrameis atlanta",2,37,0.0540540540540541,-0.276423946931183
"M_005","Satyrus charon",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Scaba opinator",1,37,0.027027027027027,-0.480221763033262
"M_005","Selasphorus platycercus",6,37,0.162162162162162,0.538767317477132
"M_005","Solenius sp1 M PL 005",1,37,0.027027027027027,-0.480221763033262
"M_005","Specomyia vittata",1,37,0.027027027027027,-0.480221763033262
"M_005","Spegina infuscata",1,37,0.027027027027027,-0.480221763033262
"M_005","Sphaerophoria cylindrica",1,37,0.027027027027027,-0.480221763033262
"M_005","Sphecodes sophiae",7,37,0.189189189189189,0.742565133579211
"M_005","Sphex vulgaris",1,37,0.027027027027027,-0.480221763033262
"M_005","Sterictophora sp1 M PL 005",1,37,0.027027027027027,-0.480221763033262
"M_005","Synanthedon albicornis",1,37,0.027027027027027,-0.480221763033262
"M_005","Syritta pipiens",1,37,0.027027027027027,-0.480221763033262
"M_005","Syrphus amalopis",1,37,0.027027027027027,-0.480221763033262
"M_005","Syrphus americanus",9,37,0.243243243243243,1.15016076578337
"M_005","Syrphus disgregus",1,37,0.027027027027027,-0.480221763033262
"M_005","Syrphus nitens",1,37,0.027027027027027,-0.480221763033262
"M_005","Syrphus opinator",5,37,0.135135135135135,0.334969501375053
"M_005","Systoechus vulgaris",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Tabanus rhombicus",1,37,0.027027027027027,-0.480221763033262
"M_005","Temnostoma aequale",1,37,0.027027027027027,-0.480221763033262
"M_005","Tenthredella flavomarginis",1,37,0.027027027027027,-0.480221763033262
"M_005","Tenthredella unicincta",2,37,0.0540540540540541,-0.276423946931183
"M_005","Tetrachrysis lauta",1,37,0.027027027027027,-0.480221763033262
"M_005","Tetraopes sp1 M PL 005",1,37,0.027027027027027,-0.480221763033262
"M_005","Thanaos martialis",8,37,0.216216216216216,0.94636294968129
"M_005","Thanaos propertius",1,37,0.027027027027027,-0.480221763033262
"M_005","Theventimtia muricatus",1,37,0.027027027027027,-0.480221763033262
"M_005","Thyreocoris anthracina",2,37,0.0540540540540541,-0.276423946931183
"M_005","Titusella pronitens",2,37,0.0540540540540541,-0.276423946931183
"M_005","Trichius affinis",1,37,0.027027027027027,-0.480221763033262
"M_005","Trichodes ornatus",1,37,0.027027027027027,-0.480221763033262
"M_005","Trichopticus septentrionalis",1,37,0.027027027027027,-0.480221763033262
"M_005","Triepeolus helianthi grandior",1,37,0.027027027027027,-0.480221763033262
"M_005","Trypeta occidentalis",1,37,0.027027027027027,-0.480221763033262
"M_005","Vespa germanica",7,37,0.189189189189189,0.742565133579211
"M_005","Vespa occidentalis",2,37,0.0540540540540541,-0.276423946931183
"M_005","Volucella rufomaculata",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Volucella satur",1,37,0.027027027027027,-0.480221763033262
"M_005","Xylota angustiventris",2,37,0.0540540540540541,-0.276423946931183
"M_005","Xylota flavitibia",3,37,0.0810810810810811,-0.0726261308291045
"M_005","Xylota nigra",1,37,0.027027027027027,-0.480221763033262
"M_005","Zodion pygmaeum",1,37,0.027027027027027,-0.480221763033262
"M_006","Adela rufimatrella",1,10,0.1,-0.642112893708693
"M_006","Andrena haemorrhoa",3,10,0.3,0.279507965496725
"M_006","Andrena nitida",2,10,0.2,-0.181302464105984
"M_006","Andrena wilkella",5,10,0.5,1.20112882470214
"M_006","Anosymia sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Anthomyidae sp1 M PL 006",3,10,0.3,0.279507965496725
"M_006","Autographa sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Bombus hortorum",5,10,0.5,1.20112882470214
"M_006","Bombus lapidarius",1,10,0.1,-0.642112893708693
"M_006","Bombus pascuorum",10,10,1,3.50518097271569
"M_006","Bombus pratorum",3,10,0.3,0.279507965496725
"M_006","Bombus terrestris",10,10,1,3.50518097271569
"M_006","Cheilosia albitarsis",2,10,0.2,-0.181302464105984
"M_006","Chloromyia formosa",1,10,0.1,-0.642112893708693
"M_006","Chrysogaster sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Empis livida",1,10,0.1,-0.642112893708693
"M_006","Eriothrix rufomaculatus",1,10,0.1,-0.642112893708693
"M_006","Eristalinus sepulcharius",4,10,0.4,0.740318395099435
"M_006","Eristalis intricarius",4,10,0.4,0.740318395099435
"M_006","Eristalis nemorum",2,10,0.2,-0.181302464105984
"M_006","Eristalis pertinax",1,10,0.1,-0.642112893708693
"M_006","Eristalis tenax",2,10,0.2,-0.181302464105984
"M_006","Helophilus sp1 M PL 006",8,10,0.8,2.58356011351027
"M_006","Helophilus trivittatus",1,10,0.1,-0.642112893708693
"M_006","Lasioglossum calceatum",1,10,0.1,-0.642112893708693
"M_006","Lasioglossum leucozonium",1,10,0.1,-0.642112893708693
"M_006","Lasioglossum villosulum",1,10,0.1,-0.642112893708693
"M_006","Lasiommata megera",3,10,0.3,0.279507965496725
"M_006","Lejogaster splendida",1,10,0.1,-0.642112893708693
"M_006","Lucillia sp1 M PL 006",2,10,0.2,-0.181302464105984
"M_006","Lycaena phlaeas",1,10,0.1,-0.642112893708693
"M_006","Malachius viridus",1,10,0.1,-0.642112893708693
"M_006","Maniola jurtina",7,10,0.7,2.12274968390756
"M_006","Megachile willughbiella",1,10,0.1,-0.642112893708693
"M_006","Melanostoma sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Meliscaeva sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Micromoth sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Nemotelus pantherinus",1,10,0.1,-0.642112893708693
"M_006","Neoascia tenur",1,10,0.1,-0.642112893708693
"M_006","Ochlodes venata",2,10,0.2,-0.181302464105984
"M_006","Odontomyia tigrina",2,10,0.2,-0.181302464105984
"M_006","Odontomyia viridula",2,10,0.2,-0.181302464105984
"M_006","Oligia sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Parhelophilus sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Phaonia incarna",8,10,0.8,2.58356011351027
"M_006","Platycheirus sp1 M PL 006",2,10,0.2,-0.181302464105984
"M_006","Pollenia sp1 M PL 006",2,10,0.2,-0.181302464105984
"M_006","Polyommatus icarus",2,10,0.2,-0.181302464105984
"M_006","Psithyrus vestalis",2,10,0.2,-0.181302464105984
"M_006","Pyronia tithonus",1,10,0.1,-0.642112893708693
"M_006","Rhagio tringarius",1,10,0.1,-0.642112893708693
"M_006","Rhagonycha fulva",1,10,0.1,-0.642112893708693
"M_006","Sarcophagus sp1 M PL 006",1,10,0.1,-0.642112893708693
"M_006","Scathophaga stercoraria",2,10,0.2,-0.181302464105984
"M_006","Sphaerophoria sp1 M PL 006",3,10,0.3,0.279507965496725
"M_006","Syritta pipiens",2,10,0.2,-0.181302464105984
"M_006","Syrphus sp1 M PL 006",3,10,0.3,0.279507965496725
"M_006","Tetanocera ferruginea",1,10,0.1,-0.642112893708693
"M_006","Thymelicus sp1 M PL 006",3,10,0.3,0.279507965496725
"M_006","Tropidia scitta",3,10,0.3,0.279507965496725
"M_006","Zygaena filipendulae",4,10,0.4,0.740318395099435
"M_007","Andrena chrysosceles",1,10,0.1,-0.684711762672783
"M_007","Andrena nitida",1,10,0.1,-0.684711762672783
"M_007","Anthophora plumipes",1,10,0.1,-0.684711762672783
"M_007","Apis mellifera",1,10,0.1,-0.684711762672783
"M_007","Bombus hortorum",1,10,0.1,-0.684711762672783
"M_007","Bombus lapidarius",10,10,1,3.84277009663297
"M_007","Bombus pascuorum",7,10,0.7,2.33360947686438
"M_007","Bombus pratorum",3,10,0.3,0.321395317172939
"M_007","Bombus terrestris",3,10,0.3,0.321395317172939
"M_007","Calocoris bipunctatus",2,10,0.2,-0.181658222749922
"M_007","Cephus pygmaeus",1,10,0.1,-0.684711762672783
"M_007","Cheilosia bergenstammi",1,10,0.1,-0.684711762672783
"M_007","Empis livida",3,10,0.3,0.321395317172939
"M_007","Episyrphus balteatus",5,10,0.5,1.32750239701866
"M_007","Eriothrix rufomaculatus",1,10,0.1,-0.684711762672783
"M_007","Eristalis intricarius",1,10,0.1,-0.684711762672783
"M_007","Eristalis nemorum",1,10,0.1,-0.684711762672783
"M_007","Eristalis tenax",3,10,0.3,0.321395317172939
"M_007","Helophilus sp1 M PL 007",3,10,0.3,0.321395317172939
"M_007","Lasioglossum calceatum",1,10,0.1,-0.684711762672783
"M_007","Lasioglossum villosulum",1,10,0.1,-0.684711762672783
"M_007","Lucillia sp1 M PL 007",1,10,0.1,-0.684711762672783
"M_007","Lycaena phlaeas",1,10,0.1,-0.684711762672783
"M_007","Maniola jurtina",4,10,0.4,0.8244488570958
"M_007","Melanostoma sp1 M PL 007",3,10,0.3,0.321395317172939
"M_007","Meliscaeva sp1 M PL 007",2,10,0.2,-0.181658222749922
"M_007","Panameria tenebrata",1,10,0.1,-0.684711762672783
"M_007","Platycheirus sp1 M PL 007",3,10,0.3,0.321395317172939
"M_007","Pollenia sp1 M PL 007",1,10,0.1,-0.684711762672783
"M_007","Psithyrus vestalis",3,10,0.3,0.321395317172939
"M_007","Sarcophagus sp1 M PL 007",1,10,0.1,-0.684711762672783
"M_007","Scathophaga stercoraria",3,10,0.3,0.321395317172939
"M_007","Sphaerophoria sp1 M PL 007",5,10,0.5,1.32750239701866
"M_007","Syrphus sp1 M PL 007",4,10,0.4,0.8244488570958
"M_007","Tropidia scitta",1,10,0.1,-0.684711762672783
"M_007","Volucella bombylans",1,10,0.1,-0.684711762672783
"M_008","",3,6,0.5,0.12083335813842
"M_008","Anastoechus latifrons",6,6,1,1.8427087116109
"M_008","Andrena wollastoni",2,6,0.333333333333333,-0.453125093019073
"M_008","Anthidium manicatum",1,6,0.166666666666667,-1.02708354417657
"M_008","Anthophora alluaudi",6,6,1,1.8427087116109
"M_008","Anthrax anthrax",4,6,0.666666666666667,0.694791809295912
"M_008","Apis mellifera",6,6,1,1.8427087116109
"M_008","Bibio elmoi",1,6,0.166666666666667,-1.02708354417657
"M_008","Cephalodromia sp1 M PL 008",3,6,0.5,0.12083335813842
"M_008","Colletes dimidiatus",2,6,0.333333333333333,-0.453125093019073
"M_008","Cyclyrius webbianus",3,6,0.5,0.12083335813842
"M_008","Dermasothes gracile",1,6,0.166666666666667,-1.02708354417657
"M_008","Drosophila sp1 M PL 008",1,6,0.166666666666667,-1.02708354417657
"M_008","Eristalis tenax",5,6,0.833333333333333,1.2687502604534
"M_008","Estheria simonyi",3,6,0.5,0.12083335813842
"M_008","Eucera gracilipes",4,6,0.666666666666667,0.694791809295912
"M_008","Euodynerus reflexus",6,6,1,1.8427087116109
"M_008","Gasteruption sp1 M PL 008",2,6,0.333333333333333,-0.453125093019073
"M_008","Geron hesperidon",6,6,1,1.8427087116109
"M_008","Hylaeus canariensis",4,6,0.666666666666667,0.694791809295912
"M_008","Lasioglossum arctifrons",3,6,0.5,0.12083335813842
"M_008","Lasioglossum chalcodes",1,6,0.166666666666667,-1.02708354417657
"M_008","Lasioglossum viride",4,6,0.666666666666667,0.694791809295912
"M_008","Leptochilus eatoni",1,6,0.166666666666667,-1.02708354417657
"M_008","Linnaemyia soror",4,6,0.666666666666667,0.694791809295912
"M_008","Lucilia sericata",2,6,0.333333333333333,-0.453125093019073
"M_008","Macroglossum stellatarum",2,6,0.333333333333333,-0.453125093019073
"M_008","Megachile canariensis",5,6,0.833333333333333,1.2687502604534
"M_008","Melecta curvispina",3,6,0.5,0.12083335813842
"M_008","Nyctia lugubris",1,6,0.166666666666667,-1.02708354417657
"M_008","Peleteria ruficornis",1,6,0.166666666666667,-1.02708354417657
"M_008","Phylloscopus collybita",1,6,0.166666666666667,-1.02708354417657
"M_008","Scaeva albomaculata",2,6,0.333333333333333,-0.453125093019073
"M_008","Serinus canarius",1,6,0.166666666666667,-1.02708354417657
"M_008","Stomorhina lunata",2,6,0.333333333333333,-0.453125093019073
"M_008","Tachina canariensis",1,6,0.166666666666667,-1.02708354417657
"M_008","Tachysphex unicolor",1,6,0.166666666666667,-1.02708354417657
