"especie","ID","genero","Familia","DIT","umbral","size","es.umbral"
"Lasioglossum.leucozonium","M_006","Lasioglossum","Halictidae",1.86,8,"Pequena",FALSE
"Lasioglossum.villosulum","M_006","Lasioglossum","Halictidae",1.32,8,"Pequena",FALSE
"Megachile.willughbiella","M_006","Megachile","Megachilidae",3.26,8,"Pequena",FALSE
"Andrena.haemorrhoa","M_006","Andrena","Andrenidae",2.54,9,"Pequena",FALSE
"Andrena.wilkella","M_006","Andrena","Andrenidae",2.34,9,"Pequena",FALSE
"Bombus.hortorum","M_006","Bombus","Apidae",4.56,9,"Pequena",FALSE
"Bombus.hortorum","M_006","Bombus","Apidae",4.74,9,"Pequena",FALSE
"Bombus.lapidarius","M_006","Bombus","Apidae",3.98,9,"Pequena",FALSE
"Bombus.pascuorum","M_006","Bombus","Apidae",3.72,9,"Pequena",FALSE
"Bombus.pratorum","M_006","Bombus","Apidae",4.21,9,"Pequena",FALSE
"Bombus.terrestris.lucorum","M_006","Bombus","Apidae",4.78,9,"Pequena",FALSE
"Lasioglossum.calceatum","M_006","Lasioglossum","Halictidae",1.78,9,"Pequena",FALSE
"Lasioglossum.leucozonium","M_006","Lasioglossum","Halictidae",1.86,9,"Pequena",FALSE
"Lasioglossum.villosulum","M_006","Lasioglossum","Halictidae",1.32,9,"Pequena",FALSE
"Megachile.willughbiella","M_006","Megachile","Megachilidae",3.26,9,"Pequena",FALSE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,1,"Grande",FALSE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,1,"Grande",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,1,"Grande",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,1,"Grande",FALSE
"Apis.cerana","M_021","Apis","Apidae",2.38,1,"Grande",FALSE
"Apis.mellifera","M_021","Apis","Apidae",2.9,1,"Grande",FALSE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,1,"Grande",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,1,"Grande",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,1,"Grande",FALSE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,1,"Grande",FALSE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,1,"Grande",FALSE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,1,"Grande",FALSE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,1,"Grande",FALSE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,1,"Grande",FALSE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,1,"Grande",FALSE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,1,"Grande",FALSE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,2,"Grande",TRUE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,2,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,2,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,2,"Pequena",TRUE
"Apis.cerana","M_021","Apis","Apidae",2.38,2,"Grande",TRUE
"Apis.mellifera","M_021","Apis","Apidae",2.9,2,"Grande",TRUE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,2,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,2,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,2,"Grande",TRUE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,2,"Grande",TRUE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,2,"Grande",TRUE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,2,"Grande",TRUE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,2,"Pequena",TRUE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,2,"Pequena",TRUE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,2,"Grande",TRUE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,2,"Grande",TRUE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,3,"Pequena",TRUE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,3,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,3,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,3,"Pequena",TRUE
"Apis.cerana","M_021","Apis","Apidae",2.38,3,"Pequena",TRUE
"Apis.mellifera","M_021","Apis","Apidae",2.9,3,"Pequena",TRUE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,3,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,3,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,3,"Grande",TRUE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,3,"Grande",TRUE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,3,"Grande",TRUE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,3,"Grande",TRUE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,3,"Pequena",TRUE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,3,"Pequena",TRUE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,3,"Pequena",TRUE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,3,"Pequena",TRUE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,4,"Pequena",TRUE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,4,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,4,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,4,"Pequena",TRUE
"Apis.cerana","M_021","Apis","Apidae",2.38,4,"Pequena",TRUE
"Apis.mellifera","M_021","Apis","Apidae",2.9,4,"Pequena",TRUE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,4,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,4,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,4,"Grande",TRUE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,4,"Grande",TRUE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,4,"Grande",TRUE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,4,"Grande",TRUE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,4,"Pequena",TRUE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,4,"Pequena",TRUE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,4,"Pequena",TRUE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,4,"Pequena",TRUE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,5,"Pequena",TRUE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,5,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,5,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,5,"Pequena",TRUE
"Apis.cerana","M_021","Apis","Apidae",2.38,5,"Pequena",TRUE
"Apis.mellifera","M_021","Apis","Apidae",2.9,5,"Pequena",TRUE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,5,"Pequena",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,5,"Grande",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,5,"Pequena",TRUE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,5,"Grande",TRUE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,5,"Grande",TRUE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,5,"Grande",TRUE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,5,"Pequena",TRUE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,5,"Pequena",TRUE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,5,"Pequena",TRUE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,5,"Pequena",TRUE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,6,"Pequena",TRUE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,6,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,6,"Pequena",TRUE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,6,"Pequena",TRUE
"Apis.cerana","M_021","Apis","Apidae",2.38,6,"Pequena",TRUE
"Apis.mellifera","M_021","Apis","Apidae",2.9,6,"Pequena",TRUE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,6,"Pequena",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,6,"Pequena",TRUE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,6,"Pequena",TRUE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,6,"Grande",TRUE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,6,"Pequena",TRUE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,6,"Grande",TRUE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,6,"Pequena",TRUE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,6,"Pequena",TRUE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,6,"Pequena",TRUE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,6,"Pequena",TRUE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,7,"Pequena",FALSE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,7,"Pequena",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,7,"Pequena",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,7,"Pequena",FALSE
"Apis.cerana","M_021","Apis","Apidae",2.38,7,"Pequena",FALSE
"Apis.mellifera","M_021","Apis","Apidae",2.9,7,"Pequena",FALSE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,7,"Pequena",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,7,"Pequena",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,7,"Pequena",FALSE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,7,"Pequena",FALSE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,7,"Pequena",FALSE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,7,"Pequena",FALSE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,7,"Pequena",FALSE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,7,"Pequena",FALSE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,7,"Pequena",FALSE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,7,"Pequena",FALSE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,8,"Pequena",FALSE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,8,"Pequena",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,8,"Pequena",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,8,"Pequena",FALSE
"Apis.cerana","M_021","Apis","Apidae",2.38,8,"Pequena",FALSE
"Apis.mellifera","M_021","Apis","Apidae",2.9,8,"Pequena",FALSE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,8,"Pequena",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,8,"Pequena",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,8,"Pequena",FALSE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,8,"Pequena",FALSE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,8,"Pequena",FALSE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,8,"Pequena",FALSE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,8,"Pequena",FALSE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,8,"Pequena",FALSE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,8,"Pequena",FALSE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,8,"Pequena",FALSE
"Andrena.haemorrhoa.japonibia","M_021","Andrena","Andrenidae",2.54,9,"Pequena",FALSE
"Andrena.longitibialis","M_021","Andrena","Andrenidae",1.59,9,"Pequena",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.59,9,"Pequena",FALSE
"Andrena.minutula","M_021","Andrena","Andrenidae",1.5,9,"Pequena",FALSE
"Apis.cerana","M_021","Apis","Apidae",2.38,9,"Pequena",FALSE
"Apis.mellifera","M_021","Apis","Apidae",2.9,9,"Pequena",FALSE
"Bombus.ardens","M_021","Bombus","Apidae",4.98,9,"Pequena",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",5.49,9,"Pequena",FALSE
"Bombus.diversus.diversus","M_021","Bombus","Apidae",4.79,9,"Pequena",FALSE
"Bombus.honshuensis","M_021","Bombus","Apidae",6.1,9,"Pequena",FALSE
"Bombus.hypocrita.hypocrita","M_021","Bombus","Apidae",5.4,9,"Pequena",FALSE
"Bombus.ignitus","M_021","Bombus","Apidae",6.3,9,"Pequena",FALSE
"Ceratina.flavipes","M_021","Ceratina","Apidae",1.71,9,"Pequena",FALSE
"Ceratina.japonica","M_021","Ceratina","Apidae",1.22,9,"Pequena",FALSE
"Lasioglossum.occidens","M_021","Lasioglossum","Halictidae",2.26,9,"Pequena",FALSE
"Lasioglossum.proximatum","M_021","Lasioglossum","Halictidae",2.43,9,"Pequena",FALSE
"Andrena.imitatrix","M_073","Andrena","Andrenidae",4.49,1,"Grande",TRUE
"Andrena.spiraeana","M_073","Andrena","Andrenidae",1.94,1,"Grande",TRUE
"Andrena.vicina","M_073","Andrena","Andrenidae",2.54,1,"Grande",TRUE
"Anthophora.abrupta","M_073","Anthophora","Andrenidae",3.9,1,"Grande",TRUE
"Apis.mellifera","M_073","Apis","Apidae",2.9,1,"Grande",TRUE
"Augochlora.pura","M_073","Augochlora","Halictidae",1.64,1,"Grande",TRUE
"Augochlorella.aurata","M_073","","Halictidae",1.405,1,"Grande",TRUE
"Bombus.bimaculatus","M_073","Bombus","Apidae",4.07,1,"Grande",TRUE
"Bombus.griseocollis","M_073","Bombus","Apidae",4.87,1,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",4.42,1,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",3.38,1,"Grande",TRUE
"Ceratina.calcarata","M_073","Ceratina","Apidae",1.41,1,"Grande",TRUE
"Halictus.confusus","M_073","Halictus","Halictidae",1.41,1,"Grande",TRUE
"Lasioglossum.cressonii","M_073","Lasioglossum","Halictidae",1.29,1,"Grande",TRUE
"Lasioglossum.ephialtum","M_073","Lasioglossum","Halictidae",1.2,1,"Grande",TRUE
"Lasioglossum.fuscipenne","M_073","Lasioglossum","Halictidae",2.1,1,"Grande",TRUE
"Lasioglossum.hitchensi","M_073","Lasioglossum","Halictidae",1.16,1,"Grande",TRUE
"Lasioglossum.imitatum","M_073","Lasioglossum","Halictidae",0.98,1,"Pequena",TRUE
"Lasioglossum.macoupinens","M_073","Lasioglossum","Halictidae",1.19,1,"Grande",TRUE
"Lasioglossum.oblongum","M_073","Lasioglossum","Halictidae",1.23,1,"Grande",TRUE
"Lasioglossum.obscurum","M_073","Lasioglossum","Halictidae",1.17,1,"Grande",TRUE
"Lasioglossum.subviridatum","M_073","Lasioglossum","Halictidae",1.2,1,"Grande",TRUE
"Lasioglossum.tegulare","M_073","Lasioglossum","Halictidae",0.94,1,"Pequena",TRUE
"Megachile.mendica","M_073","Megachile","Megachilidae",3.3,1,"Grande",TRUE
"Andrena.imitatrix","M_073","Andrena","Andrenidae",4.49,2,"Grande",TRUE
"Andrena.spiraeana","M_073","Andrena","Andrenidae",1.94,2,"Pequena",TRUE
"Andrena.vicina","M_073","Andrena","Andrenidae",2.54,2,"Grande",TRUE
"Anthophora.abrupta","M_073","Anthophora","Andrenidae",3.9,2,"Grande",TRUE
"Apis.mellifera","M_073","Apis","Apidae",2.9,2,"Grande",TRUE
"Augochlora.pura","M_073","Augochlora","Halictidae",1.64,2,"Pequena",TRUE
"Augochlorella.aurata","M_073","","Halictidae",1.405,2,"Pequena",TRUE
"Bombus.bimaculatus","M_073","Bombus","Apidae",4.07,2,"Grande",TRUE
"Bombus.griseocollis","M_073","Bombus","Apidae",4.87,2,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",4.42,2,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",3.38,2,"Grande",TRUE
"Ceratina.calcarata","M_073","Ceratina","Apidae",1.41,2,"Pequena",TRUE
"Halictus.confusus","M_073","Halictus","Halictidae",1.41,2,"Pequena",TRUE
"Lasioglossum.cressonii","M_073","Lasioglossum","Halictidae",1.29,2,"Pequena",TRUE
"Lasioglossum.ephialtum","M_073","Lasioglossum","Halictidae",1.2,2,"Pequena",TRUE
"Lasioglossum.fuscipenne","M_073","Lasioglossum","Halictidae",2.1,2,"Grande",TRUE
"Lasioglossum.hitchensi","M_073","Lasioglossum","Halictidae",1.16,2,"Pequena",TRUE
"Lasioglossum.imitatum","M_073","Lasioglossum","Halictidae",0.98,2,"Pequena",TRUE
"Lasioglossum.macoupinens","M_073","Lasioglossum","Halictidae",1.19,2,"Pequena",TRUE
"Lasioglossum.oblongum","M_073","Lasioglossum","Halictidae",1.23,2,"Pequena",TRUE
"Lasioglossum.obscurum","M_073","Lasioglossum","Halictidae",1.17,2,"Pequena",TRUE
"Lasioglossum.subviridatum","M_073","Lasioglossum","Halictidae",1.2,2,"Pequena",TRUE
"Lasioglossum.tegulare","M_073","Lasioglossum","Halictidae",0.94,2,"Pequena",TRUE
"Megachile.mendica","M_073","Megachile","Megachilidae",3.3,2,"Grande",TRUE
"Andrena.imitatrix","M_073","Andrena","Andrenidae",4.49,3,"Grande",TRUE
"Andrena.spiraeana","M_073","Andrena","Andrenidae",1.94,3,"Pequena",TRUE
"Andrena.vicina","M_073","Andrena","Andrenidae",2.54,3,"Pequena",TRUE
"Anthophora.abrupta","M_073","Anthophora","Andrenidae",3.9,3,"Grande",TRUE
"Apis.mellifera","M_073","Apis","Apidae",2.9,3,"Pequena",TRUE
"Augochlora.pura","M_073","Augochlora","Halictidae",1.64,3,"Pequena",TRUE
"Augochlorella.aurata","M_073","","Halictidae",1.405,3,"Pequena",TRUE
"Bombus.bimaculatus","M_073","Bombus","Apidae",4.07,3,"Grande",TRUE
"Bombus.griseocollis","M_073","Bombus","Apidae",4.87,3,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",4.42,3,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",3.38,3,"Grande",TRUE
"Ceratina.calcarata","M_073","Ceratina","Apidae",1.41,3,"Pequena",TRUE
"Halictus.confusus","M_073","Halictus","Halictidae",1.41,3,"Pequena",TRUE
"Lasioglossum.cressonii","M_073","Lasioglossum","Halictidae",1.29,3,"Pequena",TRUE
"Lasioglossum.ephialtum","M_073","Lasioglossum","Halictidae",1.2,3,"Pequena",TRUE
"Lasioglossum.fuscipenne","M_073","Lasioglossum","Halictidae",2.1,3,"Pequena",TRUE
"Lasioglossum.hitchensi","M_073","Lasioglossum","Halictidae",1.16,3,"Pequena",TRUE
"Lasioglossum.imitatum","M_073","Lasioglossum","Halictidae",0.98,3,"Pequena",TRUE
"Lasioglossum.macoupinens","M_073","Lasioglossum","Halictidae",1.19,3,"Pequena",TRUE
"Lasioglossum.oblongum","M_073","Lasioglossum","Halictidae",1.23,3,"Pequena",TRUE
"Lasioglossum.obscurum","M_073","Lasioglossum","Halictidae",1.17,3,"Pequena",TRUE
"Lasioglossum.subviridatum","M_073","Lasioglossum","Halictidae",1.2,3,"Pequena",TRUE
"Lasioglossum.tegulare","M_073","Lasioglossum","Halictidae",0.94,3,"Pequena",TRUE
"Megachile.mendica","M_073","Megachile","Megachilidae",3.3,3,"Grande",TRUE
"Andrena.imitatrix","M_073","Andrena","Andrenidae",4.49,4,"Grande",TRUE
"Andrena.spiraeana","M_073","Andrena","Andrenidae",1.94,4,"Pequena",TRUE
"Andrena.vicina","M_073","Andrena","Andrenidae",2.54,4,"Pequena",TRUE
"Anthophora.abrupta","M_073","Anthophora","Andrenidae",3.9,4,"Pequena",TRUE
"Apis.mellifera","M_073","Apis","Apidae",2.9,4,"Pequena",TRUE
"Augochlora.pura","M_073","Augochlora","Halictidae",1.64,4,"Pequena",TRUE
"Augochlorella.aurata","M_073","","Halictidae",1.405,4,"Pequena",TRUE
"Bombus.bimaculatus","M_073","Bombus","Apidae",4.07,4,"Grande",TRUE
"Bombus.griseocollis","M_073","Bombus","Apidae",4.87,4,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",4.42,4,"Grande",TRUE
"Bombus.impatiens","M_073","Bombus","Apidae",3.38,4,"Pequena",TRUE
"Ceratina.calcarata","M_073","Ceratina","Apidae",1.41,4,"Pequena",TRUE
"Halictus.confusus","M_073","Halictus","Halictidae",1.41,4,"Pequena",TRUE
"Lasioglossum.cressonii","M_073","Lasioglossum","Halictidae",1.29,4,"Pequena",TRUE
"Lasioglossum.ephialtum","M_073","Lasioglossum","Halictidae",1.2,4,"Pequena",TRUE
"Lasioglossum.fuscipenne","M_073","Lasioglossum","Halictidae",2.1,4,"Pequena",TRUE
"Lasioglossum.hitchensi","M_073","Lasioglossum","Halictidae",1.16,4,"Pequena",TRUE
"Lasioglossum.imitatum","M_073","Lasioglossum","Halictidae",0.98,4,"Pequena",TRUE
"Lasioglossum.macoupinens","M_073","Lasioglossum","Halictidae",1.19,4,"Pequena",TRUE
"Lasioglossum.oblongum","M_073","Lasioglossum","Halictidae",1.23,4,"Pequena",TRUE
"Lasioglossum.obscurum","M_073","Lasioglossum","Halictidae",1.17,4,"Pequena",TRUE
"Lasioglossum.subviridatum","M_073","Lasioglossum","Halictidae",1.2,4,"Pequena",TRUE
"Lasioglossum.tegulare","M_073","Lasioglossum","Halictidae",0.94,4,"Pequena",TRUE
"Megachile.mendica","M_073","Megachile","Megachilidae",3.3,4,"Pequena",TRUE
"Andrena.imitatrix","M_073","Andrena","Andrenidae",4.49,5,"Pequena",FALSE
"Andrena.spiraeana","M_073","Andrena","Andrenidae",1.94,5,"Pequena",FALSE
"Andrena.vicina","M_073","Andrena","Andrenidae",2.54,5,"Pequena",FALSE
"Anthophora.abrupta","M_073","Anthophora","Andrenidae",3.9,5,"Pequena",FALSE
"Apis.mellifera","M_073","Apis","Apidae",2.9,5,"Pequena",FALSE
"Augochlora.pura","M_073","Augochlora","Halictidae",1.64,5,"Pequena",FALSE
"Augochlorella.aurata","M_073","","Halictidae",1.405,5,"Pequena",FALSE
"Bombus.bimaculatus","M_073","Bombus","Apidae",4.07,5,"Pequena",FALSE
"Bombus.griseocollis","M_073","Bombus","Apidae",4.87,5,"Pequena",FALSE
"Bombus.impatiens","M_073","Bombus","Apidae",4.42,5,"Pequena",FALSE
"Bombus.impatiens","M_073","Bombus","Apidae",3.38,5,"Pequena",FALSE
"Ceratina.calcarata","M_073","Ceratina","Apidae",1.41,5,"Pequena",FALSE
"Halictus.confusus","M_073","Halictus","Halictidae",1.41,5,"Pequena",FALSE
"Lasioglossum.cressonii","M_073","Lasioglossum","Halictidae",1.29,5,"Pequena",FALSE
"Lasioglossum.ephialtum","M_073","Lasioglossum","Halictidae",1.2,5,"Pequena",FALSE
"Lasioglossum.fuscipenne","M_073","Lasioglossum","Halictidae",2.1,5,"Pequena",FALSE
"Lasioglossum.hitchensi","M_073","Lasioglossum","Halictidae",1.16,5,"Pequena",FALSE
"Lasioglossum.imitatum","M_073","Lasioglossum","Halictidae",0.98,5,"Pequena",FALSE
"Lasioglossum.macoupinens","M_073","Lasioglossum","Halictidae",1.19,5,"Pequena",FALSE
"Lasioglossum.oblongum","M_073","Lasioglossum","Halictidae",1.23,5,"Pequena",FALSE
"Lasioglossum.obscurum","M_073","Lasioglossum","Halictidae",1.17,5,"Pequena",FALSE
"Lasioglossum.subviridatum","M_073","Lasioglossum","Halictidae",1.2,5,"Pequena",FALSE
"Lasioglossum.tegulare","M_073","Lasioglossum","Halictidae",0.94,5,"Pequena",FALSE
"Megachile.mendica","M_073","Megachile","Megachilidae",3.3,5,"Pequena",FALSE
"Andrena.imitatrix","M_073","Andrena","Andrenidae",4.49,6,"Pequena",FALSE
"Andrena.spiraeana","M_073","Andrena","Andrenidae",1.94,6,"Pequena",FALSE
"Andrena.vicina","M_073","Andrena","Andrenidae",2.54,6,"Pequena",FALSE
"Anthophora.abrupta","M_073","Anthophora","Andrenidae",3.9,6,"Pequena",FALSE
"Apis.mellifera","M_073","Apis","Apidae",2.9,6,"Pequena",FALSE
"Augochlora.pura","M_073","Augochlora","Halictidae",1.64,6,"Pequena",FALSE
"Augochlorella.aurata","M_073","","Halictidae",1.405,6,"Pequena",FALSE
"Bombus.bimaculatus","M_073","Bombus","Apidae",4.07,6,"Pequena",FALSE
"Bombus.griseocollis","M_073","Bombus","Apidae",4.87,6,"Pequena",FALSE
"Bombus.impatiens","M_073","Bombus","Apidae",4.42,6,"Pequena",FALSE
"Bombus.impatiens","M_073","Bombus","Apidae",3.38,6,"Pequena",FALSE
"Ceratina.calcarata","M_073","Ceratina","Apidae",1.41,6,"Pequena",FALSE
"Halictus.confusus","M_073","Halictus","Halictidae",1.41,6,"Pequena",FALSE
"Lasioglossum.cressonii","M_073","Lasioglossum","Halictidae",1.29,6,"Pequena",FALSE
"Lasioglossum.ephialtum","M_073","Lasioglossum","Halictidae",1.2,6,"Pequena",FALSE
"Lasioglossum.fuscipenne","M_073","Lasioglossum","Halictidae",2.1,6,"Pequena",FALSE
"Lasioglossum.hitchensi","M_073","Lasioglossum","Halictidae",1.16,6,"Pequena",FALSE
"Lasioglossum.imitatum","M_073","Lasioglossum","Halictidae",0.98,6,"Pequena",FALSE
