"ID","familia","sp.armonizado","Grado","n.familia","GFE","n.plantas.ID","n.familias.ID","Grado.relativo","Grado.relativo.familias","Z_Grado"
"M_015","Andrenidae","Andrena gallinula",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena grossella",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Andrenidae","Andrena hattorfiana",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena hesperia",7,3,0.653061224489796,127,39,0.0551181102362205,0.0769230769230769,0.125980722072512
"M_015","Andrenidae","Andrena humilis",19,8,0.8046875,127,39,0.149606299212598,0.205128205128205,1.36826019016146
"M_015","Andrenidae","Andrena hyemala",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena impunctata",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena kriechbaumeri",3,2,0,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Andrenidae","Andrena lamiana",6,4,0.625,127,39,0.047244094488189,0.102564102564103,0.0224574330651
"M_015","Andrenidae","Andrena mocsaryi",12,8,0.847222222222222,127,39,0.094488188976378,0.205128205128205,0.643597167109574
"M_015","Andrenidae","Andrena mucronata",6,4,0.666666666666667,127,39,0.047244094488189,0.102564102564103,0.0224574330651
"M_015","Andrenidae","Andrena nana",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena nigroaenea",6,6,0.8,127,39,0.047244094488189,0.153846153846154,0.0224574330651
"M_015","Andrenidae","Andrena nobilis",2,1,0,127,39,0.015748031496063,0.0256410256410256,-0.391635722964549
"M_015","Andrenidae","Andrena optata",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Andrenidae","Andrena oralis",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Andrenidae","Andrena panurgimorpha",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena panurgina",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena rugothorace",17,10,0.85207100591716,127,39,0.133858267716535,0.256410256410256,1.16121361214663
"M_015","Andrenidae","Andrena schmiedeknechti",6,5,0.72,127,39,0.047244094488189,0.128205128205128,0.0224574330651
"M_015","Andrenidae","Andrena schulzi",13,7,0.760330578512397,127,39,0.102362204724409,0.179487179487179,0.747120456116986
"M_015","Andrenidae","Andrena scita",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena simontornyella",2,2,0,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Andrenidae","Andrena sp1 M PL 015",4,4,0.666666666666667,127,39,0.031496062992126,0.102564102564103,-0.184589144949725
"M_015","Andrenidae","Andrena sp2 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena sp3 M PL 015",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena taraxaci",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena tomora",2,1,0,127,39,0.015748031496063,0.0256410256410256,-0.391635722964549
"M_015","Andrenidae","Andrena ventricosa",4,4,0.75,127,39,0.031496062992126,0.102564102564103,-0.184589144949725
"M_015","Andrenidae","Andrena westensis",8,6,0.73469387755102,127,39,0.062992125984252,0.153846153846154,0.229504011079925
"M_015","Apidae","Amegilla albigena",14,8,0.826530612244898,127,39,0.110236220472441,0.205128205128205,0.850643745124398
"M_015","Apidae","Amegilla quadrifasciata",7,4,0.612244897959184,127,39,0.0551181102362205,0.102564102564103,0.125980722072512
"M_015","Apidae","Ammobates oraniensis",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Apidae","Anthophora agama",5,4,0.72,127,39,0.0393700787401575,0.102564102564103,-0.0810658559423123
"M_015","Apidae","Anthophora atroalba",8,7,0.816326530612245,127,39,0.062992125984252,0.179487179487179,0.229504011079925
"M_015","Apidae","Anthophora canescens",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Apidae","Anthophora retusa",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Anthophora rubricrus",16,10,0.857142857142857,127,39,0.125984251968504,0.256410256410256,1.05769032313922
"M_015","Apidae","Apis mellifera",104,34,0.94005540166205,127,39,0.818897637795276,0.871794871794872,10.1677397557915
"M_015","Apidae","Bombus argillaceus",11,9,0.859504132231405,127,39,0.0866141732283465,0.230769230769231,0.540073878102161
"M_015","Apidae","Bombus terrestris",13,10,0.875,127,39,0.102362204724409,0.256410256410256,0.747120456116986
"M_015","Apidae","Ceratina acuta",12,7,0.791666666666667,127,39,0.094488188976378,0.179487179487179,0.643597167109574
"M_015","Apidae","Ceratina bispinosa",8,5,0.6875,127,39,0.062992125984252,0.128205128205128,0.229504011079925
"M_015","Apidae","Ceratina cucurbitina",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Ceratina cyanea",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Ceratina dallatorreana",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Apidae","Ceratina dentiventris",8,5,0.612244897959184,127,39,0.062992125984252,0.128205128205128,0.229504011079925
"M_015","Apidae","Ceratina loewi",13,7,0.805555555555556,127,39,0.102362204724409,0.179487179487179,0.747120456116986
"M_015","Apidae","Ceratina nigra",2,2,0,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Apidae","Ceratina nigrolabiata",9,5,0.6875,127,39,0.0708661417322835,0.128205128205128,0.333027300087337
"M_015","Apidae","Ceratina parvula",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Eucera albofasciata",10,6,0.78,127,39,0.078740157480315,0.153846153846154,0.436550589094749
"M_015","Apidae","Eucera bidentata",32,16,0.84423305588585,127,39,0.251968503937008,0.41025641025641,2.71406294725782
"M_015","Apidae","Eucera clypeata",33,16,0.886666666666667,127,39,0.259842519685039,0.41025641025641,2.81758623626523
"M_015","Apidae","Eucera furfurea",13,9,0.86,127,39,0.102362204724409,0.230769230769231,0.747120456116986
"M_015","Apidae","Eucera parnassia",11,7,0.826446280991736,127,39,0.0866141732283465,0.179487179487179,0.540073878102161
"M_015","Apidae","Eucera punctulata",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Eucera seminuda",21,10,0.87,127,39,0.165354330708661,0.256410256410256,1.57530676817628
"M_015","Apidae","Eucera sp1 M PL 015",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Eucera sp2 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Habropoda tarsata",8,6,0.777777777777778,127,39,0.062992125984252,0.153846153846154,0.229504011079925
"M_015","Apidae","Melecta tuberculata",4,4,0.75,127,39,0.031496062992126,0.102564102564103,-0.184589144949725
"M_015","Apidae","Nomada babiyi",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada basalis",8,7,0.816326530612245,127,39,0.062992125984252,0.179487179487179,0.229504011079925
"M_015","Apidae","Nomada corcyraea",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada distinguenda",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada eos",3,3,0.5,127,39,0.0236220472440945,0.0769230769230769,-0.288112433957137
"M_015","Apidae","Nomada erythrocephala",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada femoralis",9,8,0.857142857142857,127,39,0.0708661417322835,0.205128205128205,0.333027300087337
"M_015","Apidae","Nomada fucata",4,2,0.375,127,39,0.031496062992126,0.0512820512820513,-0.184589144949725
"M_015","Apidae","Nomada imperialis",2,2,0,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Apidae","Nomada lucidula",7,6,0.777777777777778,127,39,0.0551181102362205,0.153846153846154,0.125980722072512
"M_015","Apidae","Nomada mavromoustakisi",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada propinqua",8,7,0.84375,127,39,0.062992125984252,0.179487179487179,0.229504011079925
"M_015","Apidae","Nomada sp1 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada succinta",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Nomada trispinosa",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Apidae","Tetralonia alternans",11,8,0.82,127,39,0.0866141732283465,0.205128205128205,0.540073878102161
"M_015","Apidae","Thyreus ramosus",6,3,0.5,127,39,0.047244094488189,0.0769230769230769,0.0224574330651
"M_015","Apidae","Thyreus truncatus",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Apidae","Xylocopa iris",8,6,0.8125,127,39,0.062992125984252,0.153846153846154,0.229504011079925
"M_015","Apidae","Xylocopa violacea",5,5,0.8,127,39,0.0393700787401575,0.128205128205128,-0.0810658559423123
"M_015","Colletidae","Colletes eous",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Colletidae","Colletes foveolaris",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Colletidae","Hylaeus bifasciatus",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Colletidae","Hylaeus imparilis",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Colletidae","Hylaeus lineolatus",8,6,0.777777777777778,127,39,0.062992125984252,0.153846153846154,0.229504011079925
"M_015","Colletidae","Hylaeus meridionalis",8,5,0.78125,127,39,0.062992125984252,0.128205128205128,0.229504011079925
"M_015","Colletidae","Hylaeus pictus",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Colletidae","Hylaeus punctatus",8,8,0.857142857142857,127,39,0.062992125984252,0.205128205128205,0.229504011079925
"M_015","Colletidae","Hylaeus signatus",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Colletidae","Hylaeus variegatus",3,3,0.666666666666667,127,39,0.0236220472440945,0.0769230769230769,-0.288112433957137
"M_015","Halictidae","Halictus asperulus",3,3,0.666666666666667,127,39,0.0236220472440945,0.0769230769230769,-0.288112433957137
"M_015","Halictidae","Halictus brunnescens",10,6,0.641975308641975,127,39,0.078740157480315,0.153846153846154,0.436550589094749
"M_015","Halictidae","Halictus graecus",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Halictidae","Halictus pollinus",5,3,0.56,127,39,0.0393700787401575,0.0769230769230769,-0.0810658559423123
"M_015","Halictidae","Halictus resurgens",11,6,0.661157024793388,127,39,0.0866141732283465,0.153846153846154,0.540073878102161
"M_015","Halictidae","Halictus scabiosae",15,7,0.63265306122449,127,39,0.118110236220472,0.179487179487179,0.95416703413181
"M_015","Halictidae","Halictus sp1 M PL 015",2,1,0,127,39,0.015748031496063,0.0256410256410256,-0.391635722964549
"M_015","Halictidae","Halictus sp2 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Halictus tectus",3,3,0.666666666666667,127,39,0.0236220472440945,0.0769230769230769,-0.288112433957137
"M_015","Halictidae","Halictus tetrazonius",16,10,0.86734693877551,127,39,0.125984251968504,0.256410256410256,1.05769032313922
"M_015","Halictidae","Lasioglossum aeratum",2,2,0,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Halictidae","Lasioglossum anellum",17,16,0.9296875,127,39,0.133858267716535,0.41025641025641,1.16121361214663
"M_015","Halictidae","Lasioglossum brevicome",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum convexiusculum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum crassepunctatum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum limbelloides",10,8,0.84375,127,39,0.078740157480315,0.205128205128205,0.436550589094749
"M_015","Halictidae","Lasioglossum limbellum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum lineare",16,11,0.890625,127,39,0.125984251968504,0.282051282051282,1.05769032313922
"M_015","Halictidae","Lasioglossum lucidulum",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Halictidae","Lasioglossum malachurum",38,18,0.890432098765432,127,39,0.299212598425197,0.461538461538462,3.33520268130229
"M_015","Halictidae","Lasioglossum marginatum",24,16,0.919753086419753,127,39,0.188976377952756,0.41025641025641,1.88587663519852
"M_015","Halictidae","Lasioglossum mediterraneum",6,6,0.8,127,39,0.047244094488189,0.153846153846154,0.0224574330651
"M_015","Halictidae","Lasioglossum mesosclerum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum nigripes",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum pauxillum",9,6,0.775510204081633,127,39,0.0708661417322835,0.153846153846154,0.333027300087337
"M_015","Halictidae","Lasioglossum politum",6,5,0.777777777777778,127,39,0.047244094488189,0.128205128205128,0.0224574330651
"M_015","Halictidae","Lasioglossum quadrinotatum",3,2,0,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Halictidae","Lasioglossum sp1 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum transitorium",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Lasioglossum villosulum",6,2,0.277777777777778,127,39,0.047244094488189,0.0512820512820513,0.0224574330651
"M_015","Halictidae","Lasioglossum zonulum",2,2,0,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Halictidae","Nomia sp1 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Halictidae","Nomioides facilis",3,3,0.666666666666667,127,39,0.0236220472440945,0.0769230769230769,-0.288112433957137
"M_015","Halictidae","Rophites quinquespinosus",2,1,0,127,39,0.015748031496063,0.0256410256410256,-0.391635722964549
"M_015","Halictidae","Sphecodes ephippius",3,3,0.5,127,39,0.0236220472440945,0.0769230769230769,-0.288112433957137
"M_015","Halictidae","Systropha planidens",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Anthidium dalmaticum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Anthidium florentinum",7,4,0.612244897959184,127,39,0.0551181102362205,0.102564102564103,0.125980722072512
"M_015","Megachilidae","Anthidium manicatum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Anthidium taeniatum",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Megachilidae","Anthidium undulatum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Anthocopa obtusa",4,3,0.625,127,39,0.031496062992126,0.0769230769230769,-0.184589144949725
"M_015","Megachilidae","Chelostoma campanularum",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Megachilidae","Chelostoma emarginatum",5,3,0.56,127,39,0.0393700787401575,0.0769230769230769,-0.0810658559423123
"M_015","Megachilidae","Chelostoma hellenicum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Chelostoma transversum",6,6,0.833333333333333,127,39,0.047244094488189,0.153846153846154,0.0224574330651
"M_015","Megachilidae","Coelioxys rufocaudata",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Megachilidae","Eoanthidium insulare",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Heriades coelostomus",3,2,0,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Megachilidae","Hoplitis curvipes",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Megachilidae","Hoplitis fabrei",4,2,0.5,127,39,0.031496062992126,0.0512820512820513,-0.184589144949725
"M_015","Megachilidae","Hoplitis manicata",5,4,0.72,127,39,0.0393700787401575,0.102564102564103,-0.0810658559423123
"M_015","Megachilidae","Hoplitis pallicornis",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Hoplitis pici",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Megachilidae","Hoplitis rufohirta",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Hoplitis sp1 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Hoplitis sp2 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Hoplitis sybarita",6,5,0.777777777777778,127,39,0.047244094488189,0.128205128205128,0.0224574330651
"M_015","Megachilidae","Icteranthidium grohmanni",11,6,0.760330578512397,127,39,0.0866141732283465,0.153846153846154,0.540073878102161
"M_015","Megachilidae","Megachile pacifica",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Megachile sp1 M PL 015",17,11,0.859375,127,39,0.133858267716535,0.282051282051282,1.16121361214663
"M_015","Megachilidae","Megachile sp2 M PL 015",2,1,0,127,39,0.015748031496063,0.0256410256410256,-0.391635722964549
"M_015","Megachilidae","Megachile sp3 M PL 015",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Megachilidae","Megachile sp4 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Megachile villipes",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia apicata",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia aurulenta",24,14,0.888429752066116,127,39,0.188976377952756,0.358974358974359,1.88587663519852
"M_015","Megachilidae","Osmia caerulescens",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia fulviventris",8,6,0.73469387755102,127,39,0.062992125984252,0.153846153846154,0.229504011079925
"M_015","Megachilidae","Osmia melanogaster",6,3,0.5,127,39,0.047244094488189,0.0769230769230769,0.0224574330651
"M_015","Megachilidae","Osmia moreensis",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia mustelina",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia nana",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia signata",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Megachilidae","Osmia sp1 M PL 015",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Megachilidae","Osmia subcornuta",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Osmia versicolor",6,4,0.666666666666667,127,39,0.047244094488189,0.102564102564103,0.0224574330651
"M_015","Megachilidae","Protosmia tauricola",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Pseudoanthidium alpinum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Pseudoanthidium cribratum",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Megachilidae","Pseudoheriades asiaticus",4,2,0,127,39,0.031496062992126,0.0512820512820513,-0.184589144949725
"M_015","Megachilidae","Rhodanthidium caturigense",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Megachilidae","Rhodanthidium septemdentatum",33,14,0.855359001040583,127,39,0.259842519685039,0.358974358974359,2.81758623626523
"M_015","Megachilidae","Stelis punctulatissima",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Melittidae","Dasypoda sp1 M PL 015",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_016","Andrenidae","Andrena assimilis",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Andrenidae","Andrena bicolor",1,1,1,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Andrenidae","Andrena bimaculata",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Andrenidae","Andrena hispania",4,4,0.666666666666667,24,14,0.166666666666667,0.285714285714286,0.379293195627669
"M_016","Andrenidae","Andrena nigroaenea",2,2,0,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Andrenidae","Andrena sp1 M PL 016",1,1,1,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Andrenidae","Panurgus sp1 M PL 016",1,1,1,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Apidae","Amegilla fasciata",4,4,0.75,24,14,0.166666666666667,0.285714285714286,0.379293195627669
"M_016","Apidae","Amegilla quadrifasciata",2,2,0.5,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Apidae","Anthophora acervorum",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Apidae","Anthophora dispar",2,2,0,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Apidae","Anthophora sp1 M PL 016",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Apidae","Apis mellifera",14,8,0.791666666666667,24,14,0.583333333333333,0.571428571428571,3.9491115074175
"M_016","Apidae","Bombus lucorum",2,2,0.5,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Apidae","Ceratina cucurbitina",7,6,0.777777777777778,24,14,0.291666666666667,0.428571428571429,1.45023868916462
"M_016","Apidae","Ceratina cyanea",4,4,0.666666666666667,24,14,0.166666666666667,0.285714285714286,0.379293195627669
"M_016","Apidae","Ceratina mocsaryi",3,3,0.5,24,14,0.125,0.214285714285714,0.0223113644486864
"M_016","Apidae","Epeolus fallax",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Apidae","Eucera hispaliensis",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Apidae","Nomada mutabilis",1,1,1,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Apidae","Tetralonia berlandi",2,2,0,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Apidae","Xylocopa cantabrita",7,6,0.777777777777778,24,14,0.291666666666667,0.428571428571429,1.45023868916462
"M_016","Apidae","Xylocopa violacea",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Colletidae","Colletes acutus",3,3,0.5,24,14,0.125,0.214285714285714,0.0223113644486864
"M_016","Colletidae","Colletes caspicus",4,4,0.666666666666667,24,14,0.166666666666667,0.285714285714286,0.379293195627669
"M_016","Colletidae","Colletes fodiens",1,1,1,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Colletidae","Colletes sp1 M PL 016",2,2,0.5,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Halictidae","Halictus fulvipes",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Halictidae","Halictus quadricinctus",6,4,0.625,24,14,0.25,0.285714285714286,1.09325685798563
"M_016","Halictidae","Halictus scabiosae",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Halictidae","Lasioglossum albocinctum",4,4,0.666666666666667,24,14,0.166666666666667,0.285714285714286,0.379293195627669
"M_016","Halictidae","Lasioglossum callizonium",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Halictidae","Lasioglossum immunitum",8,6,0.73469387755102,24,14,0.333333333333333,0.428571428571429,1.8072205203436
"M_016","Halictidae","Lasioglossum littorale",7,7,0.833333333333333,24,14,0.291666666666667,0.5,1.45023868916462
"M_016","Halictidae","Lasioglossum pallens",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Halictidae","Lasioglossum prasinum",9,8,0.864197530864198,24,14,0.375,0.571428571428571,2.16420235152258
"M_016","Halictidae","Lasioglossum punctatissimum",7,6,0.777777777777778,24,14,0.291666666666667,0.428571428571429,1.45023868916462
"M_016","Halictidae","Lasioglossum sp1 M PL 016",6,5,0.72,24,14,0.25,0.357142857142857,1.09325685798563
"M_016","Halictidae","Lasioglossum villosulum",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Halictidae","Sphecodes hirtellus",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Halictidae","Sphecodes pellucidus",1,1,1,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Megachilidae","Heriades crenudatus",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Megachilidae","Megachile leachella",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Megachilidae","Megachile maritima",3,3,0.666666666666667,24,14,0.125,0.214285714285714,0.0223113644486864
"M_016","Megachilidae","Osmia sp1 M PL 016",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_016","Megachilidae","Stelis signata",2,2,0.5,24,14,0.0833333333333333,0.142857142857143,-0.334670466730296
"M_016","Melittidae","Dasypoda cingulata",4,4,0.75,24,14,0.166666666666667,0.285714285714286,0.379293195627669
"M_016","Melittidae","Dasypoda iberica",1,1,0,24,14,0.0416666666666667,0.0714285714285714,-0.691652297909279
"M_017","Apidae","Apis mellifera",1,1,0,7,5,0.142857142857143,0.2,-1.09544511501033
"M_017","Apidae","Bombus lapidarius",4,4,0.75,7,5,0.571428571428571,0.8,0.730296743340222
"M_017","Apidae","Bombus muscorum",2,2,0.5,7,5,0.285714285714286,0.4,-0.486864495560147
"M_017","Apidae","Bombus pascuorum",5,3,0.56,7,5,0.714285714285714,0.6,1.33887736279041
"M_017","Apidae","Bombus terrestris",2,2,0.5,7,5,0.285714285714286,0.4,-0.486864495560147
"M_018","Apidae","Bombus hortorum",8,6,0.8125,22,11,0.363636363636364,0.545454545454545,0.533001790889026
"M_018","Apidae","Bombus lapidarius",8,3,0.53125,22,11,0.363636363636364,0.272727272727273,0.533001790889026
"M_018","Apidae","Bombus lucorum",2,1,0,22,11,0.0909090909090909,0.0909090909090909,-0.746202507244636
