"ID","DIT.final","Localidad","Latitud","Longitud","sp.armonizado.x","familia","Grado","n.familia","GFE","n.plantas.ID","n.familias.ID","Grado.relativo","Grado.relativo.familias","Z_Grado","Family","Genus","cuantil.grado","cuantil.latitud","sp.armonizado.y","cuantil","T3"
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp7 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp11 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Hylaeus semipersonatus",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Hyphesma sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp6 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Megachile sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp7 M PL 019","Halictidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp10 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp8 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Euryglossa sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp9 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Hylaeus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Leioproctus sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Leioproctus sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Euryglossa sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Leioproctus sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Euryglossa sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Leioproctus sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp7 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Leioproctus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp11 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Hylaeus semipersonatus",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Hyphesma sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp6 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Megachile sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Lasioglossum sp8 M PL 019","Halictidae",6,3,0.5,20,12,0.3,0.25,0.954322999422927,NA,NA,3,1,"Lasioglossum sp10 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp8 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Euryglossa sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp9 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Hylaeus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Euryglossa sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Euryglossa sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp7 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp11 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Hylaeus semipersonatus",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Hyphesma sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp6 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Megachile sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp4 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp10 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp8 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp9 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Hylaeus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp7 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp11 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Hylaeus semipersonatus",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Hyphesma sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp6 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Megachile sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp3 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp10 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp8 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Euryglossa sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp9 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Hylaeus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Euryglossa sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Euryglossa sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp7 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Leioproctus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp11 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Hylaeus semipersonatus",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Hyphesma sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp6 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Megachile sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Euryglossa sp2 M PL 019","Colletidae",2,2,0.5,20,12,0.1,0.166666666666667,-0.26721043983842,NA,NA,2,1,"Lasioglossum sp10 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp8 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp9 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Hylaeus sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp4 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp5 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp1 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Lasioglossum sp2 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Leioproctus sp3 M PL 019",NA,NA
"M_019",NA,"Snowy Mountains",-36.45,148.27,"Leioproctus sp5 M PL 019","Colletidae",1,1,0,20,12,0.05,0.0833333333333333,-0.572593799653756,NA,NA,1,1,"Euryglossa sp3 M PL 019",NA,NA
