"Genero.original","Genero.especie","Orden.GBIF","Familia.GBIF","Genero.GBIF","genero.es.igual"
"Stellaria","Stellaria.longipes","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.longipes","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.sp1.M.PL.014","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.sp1.M.PL.014","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.pubera","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.pubera","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.media","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.media","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.palustris","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.palustris","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.graminea","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.graminea","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.uchiyamana","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.uchiyamana","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.alsine","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.alsine","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stellaria","Stellaria.longifolia","Caryophyllales","Caryophyllaceae","Stellaria",TRUE
"Stellaria","Stellaria.longifolia","Saxifragales","Haloragaceae","Stellaria",TRUE
"Stenactis","Stenactis.annuus",NA,NA,NA,TRUE
"Stenanthium","Stenanthium.angustifolium","Liliales","Melanthiaceae","Stenanthium",TRUE
"Stenodraba","Stenodraba.stenophylla","Brassicales","Brassicaceae","Stenodraba",TRUE
"Stephanandra","Stephanandra.incisa",NA,NA,NA,TRUE
"Sternbergia","Sternbergia.lutea","Asparagales","Amaryllidaceae","Sternbergia",TRUE
"Stevia","Stevia.satureiifolia","Asterales","Asteraceae","Stevia",TRUE
"Stewartia","Stewartia.monadelpha","Ericales","Theaceae","Stewartia",TRUE
"Stigmaphyllon","Stigmaphyllon.paralias","Malpighiales","Malpighiaceae","Stigmaphyllon",TRUE
"Stigmaphyllon","Stigmaphyllon.diversifolium","Malpighiales","Malpighiaceae","Stigmaphyllon",TRUE
"Stigmaphyllon","Stigmaphyllon.auriculatum","Malpighiales","Malpighiaceae","Stigmaphyllon",TRUE
"Stigmaphyllon","Stigmaphyllon.ciliatum","Malpighiales","Malpighiaceae","Stigmaphyllon",TRUE
"Stillingia","Stillingia.lineata","Malpighiales","Euphorbiaceae","Stillingia",TRUE
"Stillingia","Stillingia.lineata.ssp.lineata","Malpighiales","Euphorbiaceae","Stillingia",TRUE
"Strophostyles","Strophostyles.helvola","Fabales","Fabaceae","Strophostyles",TRUE
"Strophostyles","Strophostyles.pauciflora","Fabales","Fabaceae","Strophostyles",TRUE
"Stylidium","Stylidium.graminifolium","Asterales","Stylidiaceae","Stylidium",TRUE
"Stylosanthes","Stylosanthes.hamata","Fabales","Fabaceae","Stylosanthes",TRUE
"Stylosanthes","Stylosanthes.biflora","Fabales","Fabaceae","Stylosanthes",TRUE
"Styrax","Styrax.japonica","Ericales","Styracaceae","Styrax",TRUE
"Suriana","Suriana.maritima","Fabales","Surianaceae","Suriana",TRUE
"Suriana","Suriana.maritima","Caryophyllales","Phytolaccaceae","Suriana",TRUE
"Swertia","Swertia.bimaculata","Asterales","Asteraceae","Swertia",TRUE
"Swertia","Swertia.bimaculata","Gentianales","Gentianaceae","Swertia",TRUE
"Swertia","Swertia.japonica","Asterales","Asteraceae","Swertia",TRUE
"Swertia","Swertia.japonica","Gentianales","Gentianaceae","Swertia",TRUE
"Swida","Swida.controversa",NA,NA,NA,TRUE
"Swida","Swida.macrophylla",NA,NA,NA,TRUE
"Swida","Swida.stlonifera",NA,NA,NA,TRUE
"Symphiotrichum","Symphiotrichum.lanceolatum",NA,NA,NA,TRUE
"Symphoricarpos","Symphoricarpos.orbicularis","Dipsacales","Caprifoliaceae","Symphoricarpos",TRUE
"Symplocos","Symplocos.chinensis","Ericales","Symplocaceae","Symplocos",TRUE
"Symplocos","Symplocos.chinensis","Ericales","Symplocaceae","Alstonia",FALSE
"Symplocos","Symplocos.microcalyx","Ericales","Symplocaceae","Symplocos",TRUE
"Symplocos","Symplocos.microcalyx","Ericales","Symplocaceae","Alstonia",FALSE
"Synqonanthus","Synqonanthus.caulescens",NA,NA,NA,TRUE
"Synurus","Synurus.excelsus","Asterales","Asteraceae","Synurus",TRUE
"Synurus","Synurus.pungens","Asterales","Asteraceae","Synurus",TRUE
"Syringa","Syringa.vulgaris","Saxifragales","Saxifragaceae","Syringa",TRUE
"Syringa","Syringa.vulgaris","Lamiales","Oleaceae","Syringa",TRUE
"Syzygium","Syzygium.venosum","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.venosum","Myrtales","Myrtaceae","Syzygium",TRUE
"Syzygium","Syzygium.petrinese","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.petrinese","Myrtales","Myrtaceae","Syzygium",TRUE
"Syzygium","Syzygium.coriaceum","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.coriaceum","Myrtales","Myrtaceae","Syzygium",TRUE
"Syzygium","Syzygium.glomeratum","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.glomeratum","Myrtales","Myrtaceae","Syzygium",TRUE
"Syzygium","Syzygium.commersonii","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.commersonii","Myrtales","Myrtaceae","Syzygium",TRUE
"Syzygium","Syzygium.wrightii","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.wrightii","Myrtales","Myrtaceae","Syzygium",TRUE
"Syzygium","Syzygium.mauritianum","Gentianales","Loganiaceae","Syzygium",TRUE
"Syzygium","Syzygium.mauritianum","Myrtales","Myrtaceae","Syzygium",TRUE
"Tabernaemontana","Tabernaemontana.persicarifolia","Gentianales","Apocynaceae","Tabernaemontana",TRUE
"Tabernaemontana","Tabernaemontana.persicarifolia","Gentianales","Apocynaceae","Reichardia",FALSE
"Taenidia","Taenidia.integerrima","Apiales","Apiaceae","Taenidia",TRUE
"Tanacetum","Tanacetum.vulgare","Asterales","Asteraceae","Tanacetum",TRUE
"Tarasa","Tarasa.humilis.","Malvales","Malvaceae","Tarasa",TRUE
"Taraxacum","Taraxacum.japonicum","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.japonicum","Boraginales","Boraginaceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.sp1.M.PL.014","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.sp1.M.PL.014","Boraginales","Boraginaceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.sp1.M.PL.024","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.sp1.M.PL.024","Boraginales","Boraginaceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.phymatocarpum","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.phymatocarpum","Boraginales","Boraginaceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.hondoense","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.hondoense","Boraginales","Boraginaceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.officinale","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.officinale","Boraginales","Boraginaceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.arctogenum","Asterales","Asteraceae","Taraxacum",TRUE
"Taraxacum","Taraxacum.arctogenum","Boraginales","Boraginaceae","Taraxacum",TRUE
"Tecoma","Tecoma.radicans","Lamiales","Bignoniaceae","Tecoma",TRUE
"Tephrosia","Tephrosia.virginiana","Fabales","Fabaceae","Tephrosia",TRUE
"Tepualia","Tepualia.stipularis","Myrtales","Myrtaceae","Tepualia",TRUE
"Ternstroemia","Ternstroemia.crassifolia","Ericales",NA,"Ternstroemia",TRUE
"Ternstroemia","Ternstroemia.crassifolia","Ericales","Pentaphylacaceae","Ternstroemia",TRUE
"Tetraglochin","Tetraglochin.alatum","Rosales","Rosaceae","Tetraglochin",TRUE
"Tetramerium","Tetramerium.nervosum","Lamiales","Acanthaceae","Tetramerium",TRUE
"Tetrazygia","Tetrazygia.angustifolia",NA,NA,NA,TRUE
"Teucrium","Teucrium.polium","Lamiales","Lamiaceae","Teucrium",TRUE
"Teucrium","Teucrium.canadense","Lamiales","Lamiaceae","Teucrium",TRUE
"Thalia","Thalia.geniculata","Zingiberales","Marantaceae","Thalia",TRUE
"Thalictrum","Thalictrum.filamentosum.tenerum","Ranunculales","Ranunculaceae","Thalictrum",TRUE
"Thalictrum","Thalictrum.fendleri","Ranunculales","Ranunculaceae","Thalictrum",TRUE
"Thalictrum","Thalictrum.thalictroides","Ranunculales","Ranunculaceae","Thalictrum",TRUE
"Thalictrum","Thalictrum.dasycarpum","Ranunculales","Ranunculaceae","Thalictrum",TRUE
"Thapsia","Thapsia.garganica","Apiales","Apiaceae","Thapsia",TRUE
"Thaspium","Thaspium.aureum.trifoliatum","Apiales","Apiaceae","Thaspium",TRUE
"Thaspium","Thaspium.aureum.atropurpurem","Apiales","Apiaceae","Thaspium",TRUE
"Thelesperma","Thelesperma.megapotamicum","Asterales","Asteraceae","Thelesperma",TRUE
"Thermopsis","Thermopsis.montana","Fabales","Fabaceae","Thermopsis",TRUE
"Thespesia","Thespesia.populnea","Malvales","Malvaceae","Thespesia",TRUE
"Thunbergia","Thunbergia.fragrans","Lamiales","Acanthaceae","Thunbergia",TRUE
"Thymelaea","Thymelaea.hirusta","Malvales","Thymelaeaceae","Thymelaea",TRUE
"Thymelaea","Thymelaea.hirsuta","Malvales","Thymelaeaceae","Thymelaea",TRUE
"Thymelaea","Thymelaea.tartonraira","Malvales","Thymelaeaceae","Thymelaea",TRUE
"Thymus","Thymus.mastichina","Lamiales","Lamiaceae","Thymus",TRUE
"Thymus","Thymus.capitatus","Lamiales","Lamiaceae","Thymus",TRUE
"Tiarella","Tiarella.cordifolia.collina","Saxifragales","Saxifragaceae","Tiarella",TRUE
"Tibouchina","Tibouchina.fraterna","Myrtales","Melastomataceae","Tibouchina",TRUE
"Tilia","Tilia.japonica","Malvales","Malvaceae","Tilia",TRUE
"Tilia","Tilia.miqueliana","Malvales","Malvaceae","Tilia",TRUE
"Tilia","Tilia.americana","Malvales","Malvaceae","Tilia",TRUE
"Tillandsia","Tillandsia.tenuifolia","Poales","Bromeliaceae","Tillandsia",TRUE
"Tillandsia","Tillandsia.tenuifolia","Asparagales","Asparagaceae","Tillandsia",TRUE
"Tillandsia","Tillandsia.geminifolia","Poales","Bromeliaceae","Tillandsia",TRUE
"Tillandsia","Tillandsia.geminifolia","Asparagales","Asparagaceae","Tillandsia",TRUE
"Timonius","Timonius.sechellensis","Gentianales","Rubiaceae","Timonius",TRUE
"Tococa","Tococa.nitens",NA,NA,NA,TRUE
"Toddalia","Toddalia.asiatica",NA,NA,NA,TRUE
"Tolpis","Tolpis.webbii","Asterales","Asteraceae","Swertia",FALSE
"Tolpis","Tolpis.webbii","Asterales","Asteraceae","Tolpis",TRUE
"Tordylium","Tordylium.apulum","Apiales","Apiaceae","Tordylium",TRUE
"Torilis","Torilis.japonica","Apiales","Apiaceae","Torilis",TRUE
"Tournefortia","Tournefortia.psilostachya","Boraginales","Heliotropiaceae","Argusia",FALSE
"Tournefortia","Tournefortia.psilostachya","Boraginales","Heliotropiaceae","Tournefortia",TRUE
"Tournefortia","Tournefortia.rufo-sericea","Boraginales","Heliotropiaceae","Argusia",FALSE
"Tournefortia","Tournefortia.rufo-sericea","Boraginales","Heliotropiaceae","Tournefortia",TRUE
"Tradescantia","Tradescantia.brevicaulis","Commelinales","Commelinaceae","Tradescantia",TRUE
"Tradescantia","Tradescantia.zebrina","Commelinales","Commelinaceae","Tradescantia",TRUE
"Tradescantia","Tradescantia.ohiensis","Commelinales","Commelinaceae","Tradescantia",TRUE
"Tradescantia","Tradescantia.virginiana","Commelinales","Commelinaceae","Tradescantia",TRUE
"Tradescantia","Tradescantia.pilosa","Commelinales","Commelinaceae","Tradescantia",TRUE
"Tragopogon","Tragopogon.porrifolius","Asterales","Asteraceae","Tragopogon",TRUE
"Trema","Trema.orientalis","Rosales","Cannabaceae","Trema",TRUE
"Tremastelma","Tremastelma.palestinum",NA,NA,NA,TRUE
"Trfolium","Trfolium.sp1.M.PL.046",NA,NA,NA,TRUE
"Tribulus","Tribulus.cistoides","Zygophyllales","Zygophyllaceae","Tribulus",TRUE
"Trichocereus","Trichocereus.chiloensis","Caryophyllales","Cactaceae","Trichocereus",TRUE
"Tricyrtis","Tricyrtis.hirta","Liliales","Liliaceae","Tricyrtis",TRUE
"Tricyrtis","Tricyrtis.hirta","Asparagales","Convallariaceae","Tricyrtis",TRUE
"Trientalis","Trientalis.europaea",NA,NA,NA,TRUE
"Trientalis","Trientalis.borealis",NA,NA,NA,TRUE
"Trifolium","Trifolium.dubium","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.dasyphyllum","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.repens","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.hybridum","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.stellatum","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.campestre","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.pratense","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.arvense","Fabales","Fabaceae","Trifolium",TRUE
"Trifolium","Trifolium.reflexum","Fabales","Fabaceae","Trifolium",TRUE
"Trigonotis","Trigonotis.brevipes","Boraginales","Boraginaceae","Trigonotis",TRUE
"Trillium","Trillium.sessile","Liliales","Melanthiaceae","Trillium",TRUE
"Trillium","Trillium.catesbei","Liliales","Melanthiaceae","Trillium",TRUE
"Trillium","Trillium.undulatum","Liliales","Melanthiaceae","Trillium",TRUE
"Triosteum","Triosteum.perfoliatum","Dipsacales","Caprifoliaceae","Triosteum",TRUE
"Tripleurospermum","Tripleurospermum.inodorum","Asterales","Asteraceae","Tripleurospermum",TRUE
"Tripterospermum","Tripterospermum.japonicum","Gentianales","Gentianaceae","Tripterospermum",TRUE
"Tristagama","Tristagama.sessile",NA,NA,NA,TRUE
"Tristagama","Tristagama.bivalve",NA,NA,NA,TRUE
"Tristagama","Tristagama.nivale",NA,NA,NA,TRUE
"Tristerix","Tristerix.corymbosus","Santalales","Loranthaceae","Tristerix",TRUE
"Tristhema","Tristhema.mauritiana",NA,NA,NA,TRUE
"Trixis","Trixis.stricta","Asterales","Asteraceae","Trixis",TRUE
"Trochetia","Trochetia.blackburniana",NA,NA,NA,TRUE
"Trollius","Trollius.europaeus","Ranunculales","Ranunculaceae","Trollius",TRUE
"Trollius","Trollius.hondoensis","Ranunculales","Ranunculaceae","Trollius",TRUE
"Tropaeolum","Tropaeolum.polyphyllum","Brassicales","Tropaeolaceae","Tropaeolum",TRUE
"Tropaeolum","Tropaeolum.sessilifolium","Brassicales","Tropaeolaceae","Tropaeolum",TRUE
"Tropaeolum","Tropaeolum.tricolor","Brassicales","Tropaeolaceae","Tropaeolum",TRUE
"Turnera","Turnera.pinnatifida","Malpighiales","Turneraceae","Turnera",TRUE
"Turnera","Turnera.angustifolia","Malpighiales","Turneraceae","Turnera",TRUE
"Turnera","Turnera.ulmifolia","Malpighiales","Turneraceae","Turnera",TRUE
"Turraea","Turraea.rigida","Sapindales","Meliaceae","Turraea",TRUE
"Typha","Typha.angustifolia","Poales","Typhaceae","Typha",TRUE
"Tyttnera","Tyttnera.scabra",NA,NA,NA,TRUE
"Ugni","Ugni.candollei","Myrtales","Myrtaceae","Ugni",TRUE
"Ugni","Ugni.molinae","Myrtales","Myrtaceae","Ugni",TRUE
"Ulex","Ulex.parviflorus","Fabales","Fabaceae","Spartium",FALSE
"Ulex","Ulex.parviflorus","Fabales","Fabaceae","Ulex",TRUE
"Ulex","Ulex.minor","Fabales","Fabaceae","Spartium",FALSE
"Ulex","Ulex.minor","Fabales","Fabaceae","Ulex",TRUE
"Ulmus","Ulmus.davidiana","Rosales","Ulmaceae","Ulmus",TRUE
"Ulmus","Ulmus.fulva","Rosales","Ulmaceae","Ulmus",TRUE
"Ulmus","Ulmus.americana","Rosales","Ulmaceae","Ulmus",TRUE
"Umbellifer","Umbellifer.sp1.M.PL.046",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp17.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp21.M.PL.041",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp27.M.PL.046",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp13.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp18.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp21.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp23.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp20.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp22.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp15.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp16.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp14.M.PL.040",NA,NA,NA,TRUE
"Unidentified","Unidentified.sp19.M.PL.040",NA,NA,NA,TRUE
"Urechites","Urechites.lutea",NA,NA,NA,TRUE
"Urginea","Urginea.maritima",NA,NA,NA,TRUE
"Urospermum","Urospermum.picrioides","Asterales","Asteraceae","Urospermum",TRUE
"Urospermum","Urospermum.picrioides","Apiales","Apiaceae","Urospermum",TRUE
"Uvularia","Uvularia.sessilifolia","Liliales","Colchicaceae","Uvularia",TRUE
"Uvularia","Uvularia.grandiflora","Liliales","Colchicaceae","Uvularia",TRUE
"Vaccinium","Vaccinium.myrtilloides","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.wrightii","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.vitis-idaea","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.uliginosum","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.puberulum","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.euryanthum","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.myrtillus","Ericales","Ericaceae","Vaccinium",TRUE
"Vaccinium","Vaccinium.oldhami","Ericales","Ericaceae","Vaccinium",TRUE
"Valeriana","Valeriana.polystachya","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valeriana","Valeriana.edulis","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valeriana","Valeriana.radicalis","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valeriana","Valeriana.flaccidissima","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valeriana","Valeriana.fauriei","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valeriana","Valeriana.officinalis","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valeriana","Valeriana.gracileps","Dipsacales","Caprifoliaceae","Valeriana",TRUE
"Valerianella","Valerianella.radiata","Dipsacales","Valerianaceae","Valerianella",TRUE
"Valerianella","Valerianella.radiata","Dipsacales","Caprifoliaceae","Valerianella",TRUE
"Vallesia","Vallesia.glabra","Gentianales","Apocynaceae","Vallesia",TRUE
"Veratrum","Veratrum.album.oxysepalum","Liliales","Melanthiaceae","Veratrum",TRUE
"Veratrum","Veratrum.maackii","Liliales","Melanthiaceae","Veratrum",TRUE
"Verbascum","Verbascum.thapsis","Lamiales","Scrophulariaceae","Verbascum",TRUE
"Verbascum","Verbascum.undulatum","Lamiales","Scrophulariaceae","Verbascum",TRUE
"Verbascum","Verbascum.thapsus","Lamiales","Scrophulariaceae","Verbascum",TRUE
"Verbena","Verbena.angustifolia","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.angustifolia","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.urticaefolia","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.urticaefolia","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.scoparia","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.scoparia","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.intermedia","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.intermedia","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena..hastata","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena..hastata","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.bracteosa","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.bracteosa","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.urticifolia","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.urticifolia","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.hastata","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.hastata","Lamiales","Verbenaceae","Verbena",TRUE
"Verbena","Verbena.stricta","Lamiales","Verbenaceae","Glandularia",FALSE
"Verbena","Verbena.stricta","Lamiales","Verbenaceae","Verbena",TRUE
"Verbesina","Verbesina.alternifolia","Asterales","Asteraceae","Actinomeris",FALSE
"Verbesina","Verbesina.alternifolia","Asterales","Asteraceae","Verbesina",TRUE
"Verbesina","Verbesina.helianthoides","Asterales","Asteraceae","Actinomeris",FALSE
"Verbesina","Verbesina.helianthoides","Asterales","Asteraceae","Verbesina",TRUE
"Vernonia","Vernonia.bolivariensis","Asterales","Asteraceae","Cacalia",FALSE
"Vernonia","Vernonia.bolivariensis","Asterales","Asteraceae","Vernonia",TRUE
"Vernonia","Vernonia.echioides","Asterales","Asteraceae","Cacalia",FALSE
"Vernonia","Vernonia.echioides","Asterales","Asteraceae","Vernonia",TRUE
"Vernonia","Vernonia.sp1.M.PL.041","Asterales","Asteraceae","Cacalia",FALSE
"Vernonia","Vernonia.sp1.M.PL.041","Asterales","Asteraceae","Vernonia",TRUE
"Vernonia","Vernonia.fasciculata","Asterales","Asteraceae","Cacalia",FALSE
"Vernonia","Vernonia.fasciculata","Asterales","Asteraceae","Vernonia",TRUE
"Vernonia","Vernonia.cinerea","Asterales","Asteraceae","Cacalia",FALSE
"Vernonia","Vernonia.cinerea","Asterales","Asteraceae","Vernonia",TRUE
"Veronica","Veronica.persica","Lamiales","Plantaginaceae","Veronica",TRUE
"Veronica","Veronica.persica","Lamiales","Plantaginaceae","Parahebe",FALSE
"Veronica","Veronica.persica","Lamiales","Plantaginaceae","Hebe",FALSE
"Veronica","Veronica.agrestis","Lamiales","Plantaginaceae","Veronica",TRUE
"Veronica","Veronica.agrestis","Lamiales","Plantaginaceae","Parahebe",FALSE
"Veronica","Veronica.agrestis","Lamiales","Plantaginaceae","Hebe",FALSE
